date,time,temperature_2m,total_precipitation_mm,rainfall_1week
2024-01-13,23:00:00,25.72612915,0.081539154,29.21009064
2024-01-14,00:00:00,25.67415771,0.047683716,29.53672409
2024-01-14,01:00:00,25.341745,0.015735626,29.53672409
2024-01-14,02:00:00,25.09345398,0.003814697,29.53672409
2024-01-14,03:00:00,24.82271729,0.001907349,29.53672409
2024-01-14,04:00:00,24.84104309,0,29.53672409
2024-01-14,05:00:00,24.39856873,0,29.53672409
2024-01-14,06:00:00,24.13468323,0,29.53672409
2024-01-14,07:00:00,24.11780701,0.000476837,29.53672409
2024-01-14,08:00:00,24.16513977,0,29.53672409
2024-01-14,09:00:00,23.70273743,0,29.53672409
2024-01-14,10:00:00,25.01339111,0,29.53672409
2024-01-14,11:00:00,26.08339844,0.020027161,29.53672409
2024-01-14,12:00:00,26.94506226,0.047683716,29.53672409
2024-01-14,13:00:00,27.82299194,0.194549561,29.53672409
2024-01-14,14:00:00,28.91735229,0.085353851,29.53672409
2024-01-14,15:00:00,30.94455872,0.056266785,29.53672409
2024-01-14,16:00:00,32.31942139,0.050544739,29.53672409
2024-01-14,17:00:00,32.73769531,0.012397766,29.53672409
2024-01-14,18:00:00,30.11019287,2.641677856,29.53672409
2024-01-14,19:00:00,28.77010498,0.894069672,29.53672409
2024-01-14,20:00:00,27.93947754,0.033378601,29.53672409
2024-01-14,21:00:00,26.11443481,0.236034393,29.53672409
2024-01-14,22:00:00,26.53161011,0.170230865,29.53672409
2024-01-14,23:00:00,25.94259033,0.025749207,29.53672409
2024-01-15,00:00:00,25.83403931,0.022888184,41.7842865
2024-01-15,01:00:00,25.58907471,0.028610229,41.7842865
2024-01-15,02:00:00,25.05718384,0.029563904,41.7842865
2024-01-15,03:00:00,24.16236267,0.020503998,41.7842865
2024-01-15,04:00:00,23.8558136,0.00333786,41.7842865
2024-01-15,05:00:00,23.72858582,0,41.7842865
2024-01-15,06:00:00,23.83254395,0,41.7842865
2024-01-15,07:00:00,23.90751038,0,41.7842865
2024-01-15,08:00:00,23.45133362,0,41.7842865
2024-01-15,09:00:00,23.30361328,0,41.7842865
2024-01-15,10:00:00,25.15349731,0,41.7842865
2024-01-15,11:00:00,25.86489258,0.002384186,41.7842865
2024-01-15,12:00:00,27.38713989,0.061988831,41.7842865
2024-01-15,13:00:00,27.68389282,0.111579895,41.7842865
2024-01-15,14:00:00,29.39779053,0.019550323,41.7842865
2024-01-15,15:00:00,31.0127655,0.09059906,41.7842865
2024-01-15,16:00:00,31.61263428,0.03528595,41.7842865
2024-01-15,17:00:00,29.29873047,4.890441895,41.7842865
2024-01-15,18:00:00,26.50332031,10.97869873,41.7842865
2024-01-15,19:00:00,26.02074585,1.327037811,41.7842865
2024-01-15,20:00:00,26.25577698,0.29706955,41.7842865
2024-01-15,21:00:00,25.35262451,0.185012817,41.7842865
2024-01-15,22:00:00,24.61202393,0.11920929,41.7842865
2024-01-15,23:00:00,24.3122345,0.070571899,41.7842865
2024-01-16,00:00:00,24.27739868,0.025749207,61.1743927
2024-01-16,01:00:00,24.15845642,0.005722046,61.1743927
2024-01-16,02:00:00,23.91283569,0.064849854,61.1743927
2024-01-16,03:00:00,23.6553894,0.018119812,61.1743927
2024-01-16,04:00:00,23.58269653,0.01001358,61.1743927
2024-01-16,05:00:00,23.38759766,0.073432922,61.1743927
2024-01-16,06:00:00,23.42121277,1.279354095,61.1743927
2024-01-16,07:00:00,23.3636261,0.993728638,61.1743927
2024-01-16,08:00:00,23.45441589,0.785827637,61.1743927
2024-01-16,09:00:00,23.26333008,0.525474548,61.1743927
2024-01-16,10:00:00,24.17550049,0.396728516,61.1743927
2024-01-16,11:00:00,24.64072571,0.948905945,61.1743927
2024-01-16,12:00:00,25.4092041,0.778675079,61.1743927
2024-01-16,13:00:00,25.0874115,0.830173492,61.1743927
2024-01-16,14:00:00,26.55033264,0.428676605,61.1743927
2024-01-16,15:00:00,27.66872559,0.329971313,61.1743927
2024-01-16,16:00:00,28.02877197,0.298976898,61.1743927
2024-01-16,17:00:00,28.69667969,0.168323517,61.1743927
2024-01-16,18:00:00,28.08034668,5.73015213,61.1743927
2024-01-16,19:00:00,25.8322998,4.647254944,61.1743927
2024-01-16,20:00:00,26.34810791,1.27696991,61.1743927
2024-01-16,21:00:00,25.48807678,0.453948975,61.1743927
2024-01-16,22:00:00,24.94617615,0.208854675,61.1743927
2024-01-16,23:00:00,24.76059875,0.096797943,61.1743927
2024-01-17,00:00:00,24.46833191,0.061035156,70.48654556
2024-01-17,01:00:00,24.20321045,0.049591064,70.48654556
2024-01-17,02:00:00,24.08518372,0.033378601,70.48654556
2024-01-17,03:00:00,23.49491272,0.015258789,70.48654556
2024-01-17,04:00:00,23.17272339,0.001430511,70.48654556
2024-01-17,05:00:00,22.86408386,0,70.48654556
2024-01-17,06:00:00,22.7312561,0,70.48654556
2024-01-17,07:00:00,22.46747742,0.172615051,70.48654556
2024-01-17,08:00:00,22.3868042,0.505447388,70.48654556
2024-01-17,09:00:00,22.58158264,0.311851501,70.48654556
2024-01-17,10:00:00,24.65101013,0.144958496,70.48654556
2024-01-17,11:00:00,25.71094666,0.032424927,70.48654556
2024-01-17,12:00:00,26.14556274,0.012874603,70.48654556
2024-01-17,13:00:00,26.99422607,0.007629395,70.48654556
2024-01-17,14:00:00,27.15651855,0.01001358,70.48654556
2024-01-17,15:00:00,28.71004639,0.023841858,70.48654556
2024-01-17,16:00:00,29.23653564,0.040531158,70.48654556
2024-01-17,17:00:00,29.05692444,0.061988831,70.48654556
2024-01-17,18:00:00,29.11019287,0.00667572,70.48654556
2024-01-17,19:00:00,29.63749084,0.11920929,70.48654556
2024-01-17,20:00:00,29.28533325,0.36239624,70.48654556
2024-01-17,21:00:00,27.80788574,4.299163818,70.48654556
2024-01-17,22:00:00,25.3355957,3.11422348,70.48654556
2024-01-17,23:00:00,24.69172058,1.445293427,70.48654556
2024-01-18,00:00:00,24.53894958,1.273155212,79.9536705
2024-01-18,01:00:00,24.71180115,0.593185425,79.9536705
2024-01-18,02:00:00,24.21042786,0.639438629,79.9536705
2024-01-18,03:00:00,23.862146,0.471115112,79.9536705
2024-01-18,04:00:00,23.40070496,0.271320343,79.9536705
2024-01-18,05:00:00,23.14954529,0.205039978,79.9536705
2024-01-18,06:00:00,23.05413208,0.378608704,79.9536705
2024-01-18,07:00:00,22.97974548,0.017642975,79.9536705
2024-01-18,08:00:00,22.85390625,0.011920929,79.9536705
2024-01-18,09:00:00,22.70049438,0.019073486,79.9536705
2024-01-18,10:00:00,24.2206665,0.004291534,79.9536705
2024-01-18,11:00:00,25.18326721,0.000953674,79.9536705
2024-01-18,12:00:00,26.27431641,0.158309937,79.9536705
2024-01-18,13:00:00,27.34627686,0.203609467,79.9536705
2024-01-18,14:00:00,28.12587891,0.099658966,79.9536705
2024-01-18,15:00:00,30.08738098,0.119686127,79.9536705
2024-01-18,16:00:00,30.46639404,0.161170959,79.9536705
2024-01-18,17:00:00,30.55324707,2.999305725,79.9536705
2024-01-18,18:00:00,29.9458252,3.357410431,79.9536705
2024-01-18,19:00:00,28.30043945,2.637863159,79.9536705
2024-01-18,20:00:00,27.20256958,5.271911621,79.9536705
2024-01-18,21:00:00,25.96184692,1.797676086,79.9536705
2024-01-18,22:00:00,25.13358459,1.082420349,79.9536705
2024-01-18,23:00:00,25.24056396,0.636577606,79.9536705
2024-01-19,00:00:00,25.16089783,0.758171082,95.38841248
2024-01-19,01:00:00,25.05549011,0.967979431,95.38841248
2024-01-19,02:00:00,24.11538086,1.280784607,95.38841248
2024-01-19,03:00:00,23.22275696,1.211166382,95.38841248
2024-01-19,04:00:00,23.2598053,0.891685486,95.38841248
2024-01-19,05:00:00,23.20203552,0.402927399,95.38841248
2024-01-19,06:00:00,22.57122192,0.400543213,95.38841248
2024-01-19,07:00:00,22.43418274,1.381874084,95.38841248
2024-01-19,08:00:00,22.51090393,1.721858978,95.38841248
2024-01-19,09:00:00,22.33812866,1.093864441,95.38841248
2024-01-19,10:00:00,23.21508179,0.927448273,95.38841248
2024-01-19,11:00:00,23.53637085,0.700950623,95.38841248
2024-01-19,12:00:00,23.95784912,0.430583954,95.38841248
2024-01-19,13:00:00,25.07918701,0.358581543,95.38841248
2024-01-19,14:00:00,26.57717285,0.31375885,95.38841248
2024-01-19,15:00:00,28.22402344,0.358581543,95.38841248
2024-01-19,16:00:00,28.4475647,0.60749054,95.38841248
2024-01-19,17:00:00,28.9515625,0.560760498,95.38841248
2024-01-19,18:00:00,28.95614014,0.224113464,95.38841248
2024-01-19,19:00:00,28.2473999,0.250816345,95.38841248
2024-01-19,20:00:00,28.35785828,0.958442688,95.38841248
2024-01-19,21:00:00,26.58425293,0.220298767,95.38841248
2024-01-19,22:00:00,25.3807312,0.470161438,95.38841248
2024-01-19,23:00:00,24.97597656,0.256538391,95.38841248
2024-01-20,00:00:00,24.68837891,0.18453598,98.51455688
2024-01-20,01:00:00,24.45217285,0.122070313,98.51455688
2024-01-20,02:00:00,24.19367371,0.040054321,98.51455688
2024-01-20,03:00:00,23.47307739,0.018119812,98.51455688
2024-01-20,04:00:00,23.33426819,0,98.51455688
2024-01-20,05:00:00,23.04113159,0.043869019,98.51455688
2024-01-20,06:00:00,22.81118164,0.172615051,98.51455688
2024-01-20,07:00:00,22.49413452,0.081062317,98.51455688
2024-01-20,08:00:00,22.41593323,0.053405762,98.51455688
2024-01-20,09:00:00,22.2007843,0.377178192,98.51455688
2024-01-20,10:00:00,24.08106384,0.250816345,98.51455688
2024-01-20,11:00:00,24.32583008,1.826286316,98.51455688
2024-01-20,12:00:00,25.29424438,1.230239868,98.51455688
2024-01-20,13:00:00,26.16964111,0.340461731,98.51455688
2024-01-20,14:00:00,27.10109863,0.308990479,98.51455688
2024-01-20,15:00:00,28.5156189,0.154495239,98.51455688
2024-01-20,16:00:00,28.71282349,0.001907349,98.51455688
2024-01-20,17:00:00,29.07967529,0,98.51455688
2024-01-20,18:00:00,29.84520874,0,98.51455688
2024-01-20,19:00:00,29.91390381,0.003814697,98.51455688
2024-01-20,20:00:00,28.29400024,0.004768372,98.51455688
2024-01-20,21:00:00,25.97176514,0.040531158,98.51455688
2024-01-20,22:00:00,26.45237122,0.030517578,98.51455688
2024-01-20,23:00:00,25.6209198,0.027656555,98.51455688
2024-01-21,00:00:00,25.13642273,0.196933746,112.3342514
2024-01-21,01:00:00,24.5535675,0.001430511,112.3342514
2024-01-21,02:00:00,24.17971191,0.078678131,112.3342514
2024-01-21,03:00:00,23.26629028,0.262737274,112.3342514
2024-01-21,04:00:00,22.71897278,0.440120697,112.3342514
2024-01-21,05:00:00,22.14718018,0.66280365,112.3342514
2024-01-21,06:00:00,22.24031982,0.186920166,112.3342514
2024-01-21,07:00:00,22.39855347,0.061035156,112.3342514
2024-01-21,08:00:00,21.88497314,0.138759613,112.3342514
2024-01-21,09:00:00,21.87511597,0.745296478,112.3342514
2024-01-21,10:00:00,24.15819702,0.196456909,112.3342514
2024-01-21,11:00:00,24.56406555,0.01001358,112.3342514
2024-01-21,12:00:00,25.49439392,0.005245209,112.3342514
2024-01-21,13:00:00,27.08855591,0.053882599,112.3342514
2024-01-21,14:00:00,28.29059753,0.218868256,112.3342514
2024-01-21,15:00:00,30.10544739,0.223636627,112.3342514
2024-01-21,16:00:00,30.94960938,0.069618225,112.3342514
2024-01-21,17:00:00,30.84414063,0.020980835,112.3342514
2024-01-21,18:00:00,30.59804688,0.050544739,112.3342514
2024-01-21,19:00:00,29.146875,8.690834045,112.3342514
2024-01-21,20:00:00,26.13717041,5.003929138,112.3342514
2024-01-21,21:00:00,24.83606873,0.981807709,112.3342514
2024-01-21,22:00:00,24.68319092,0.052452087,112.3342514
2024-01-21,23:00:00,24.22490845,0.004291534,112.3342514
2024-01-22,00:00:00,24.09932861,1.502990723,121.5319633
2024-01-22,01:00:00,23.36208496,2.763748169,121.5319633
2024-01-22,02:00:00,23.24936829,0.922203064,121.5319633
2024-01-22,03:00:00,23.29404602,0.289916992,121.5319633
2024-01-22,04:00:00,23.19165955,0.818729401,121.5319633
2024-01-22,05:00:00,22.8527771,1.20973587,121.5319633
2024-01-22,06:00:00,22.89484558,1.106262207,121.5319633
2024-01-22,07:00:00,22.94855652,0.463485718,121.5319633
2024-01-22,08:00:00,23.11974487,0.302314758,121.5319633
2024-01-22,09:00:00,23.34778748,0.214576721,121.5319633
2024-01-22,10:00:00,23.43241272,0.273704529,121.5319633
2024-01-22,11:00:00,23.90160522,0.452041626,121.5319633
2024-01-22,12:00:00,23.97939453,0.359535217,121.5319633
2024-01-22,13:00:00,24.5352417,0.16450882,121.5319633
2024-01-22,14:00:00,25.28640137,0.072956085,121.5319633
2024-01-22,15:00:00,27.14632568,0.136852264,121.5319633
2024-01-22,16:00:00,27.46029053,0.13256073,121.5319633
2024-01-22,17:00:00,28.36208496,0.096797943,121.5319633
2024-01-22,18:00:00,28.0420166,0.092506409,121.5319633
2024-01-22,19:00:00,29.48479614,4.310131073,121.5319633
2024-01-22,20:00:00,28.25673828,4.329681396,121.5319633
2024-01-22,21:00:00,26.459375,2.259731293,121.5319633
2024-01-22,22:00:00,24.54039917,2.116203308,121.5319633
2024-01-22,23:00:00,24.24752197,3.10087204,121.5319633
2024-01-23,00:00:00,24.06826172,2.53534317,120.5086708
2024-01-23,01:00:00,24.0216156,1.592636108,120.5086708
2024-01-23,02:00:00,24.00971375,1.315116882,120.5086708
2024-01-23,03:00:00,23.44963989,0.780105591,120.5086708
2024-01-23,04:00:00,23.29697571,0.643253326,120.5086708
2024-01-23,05:00:00,23.12809143,0.293731689,120.5086708
2024-01-23,06:00:00,23.10057983,0.066280365,120.5086708
2024-01-23,07:00:00,23.05372009,0.645637512,120.5086708
2024-01-23,08:00:00,22.81244812,0.756263733,120.5086708
2024-01-23,09:00:00,22.74411926,1.006126404,120.5086708
2024-01-23,10:00:00,23.35454712,1.452445984,120.5086708
2024-01-23,11:00:00,23.85488281,0.809192657,120.5086708
2024-01-23,12:00:00,24.43833313,1.412391663,120.5086708
2024-01-23,13:00:00,25.41938171,1.339435577,120.5086708
2024-01-23,14:00:00,25.61443481,1.165866852,120.5086708
2024-01-23,15:00:00,27.46550903,0.998973846,120.5086708
2024-01-23,16:00:00,28.07006226,1.007556915,120.5086708
2024-01-23,17:00:00,28.81386719,0.913619995,120.5086708
2024-01-23,18:00:00,29.05846558,0.480175018,120.5086708
2024-01-23,19:00:00,29.51687012,0.025272369,120.5086708
2024-01-23,20:00:00,29.56447754,0.026226044,120.5086708
2024-01-23,21:00:00,27.88314209,0.056266785,120.5086708
2024-01-23,22:00:00,26.30571899,0.015258789,120.5086708
2024-01-23,23:00:00,26.04517517,0.016212463,120.5086708
2024-01-24,00:00:00,25.68189392,0.010490417,117.7453995
2024-01-24,01:00:00,25.32904968,0.099658966,117.7453995
2024-01-24,02:00:00,25.04139099,0.464916229,117.7453995
2024-01-24,03:00:00,23.79465637,0.366687775,117.7453995
2024-01-24,04:00:00,23.71650085,0.544548035,117.7453995
2024-01-24,05:00:00,23.43149719,0.573635101,117.7453995
2024-01-24,06:00:00,23.44466553,0.462532043,117.7453995
2024-01-24,07:00:00,23.68084106,0.124454498,117.7453995
2024-01-24,08:00:00,22.70787964,0.170230865,117.7453995
2024-01-24,09:00:00,22.66730652,0.1039505,117.7453995
2024-01-24,10:00:00,24.0462738,0.101089478,117.7453995
2024-01-24,11:00:00,24.79497681,0.171661377,117.7453995
2024-01-24,12:00:00,25.51500854,0.000953674,117.7453995
2024-01-24,13:00:00,26.81032715,0.116825104,117.7453995
2024-01-24,14:00:00,26.98537598,0.03862381,117.7453995
2024-01-24,15:00:00,29.17873535,0.054836273,117.7453995
2024-01-24,16:00:00,29.38161621,0.061035156,117.7453995
2024-01-24,17:00:00,29.5730835,0.108718872,117.7453995
2024-01-24,18:00:00,30.01305542,0.03528595,117.7453995
2024-01-24,19:00:00,30.56810913,1.113891602,117.7453995
2024-01-24,20:00:00,29.23217163,1.838207245,117.7453995
2024-01-24,21:00:00,27.28457031,1.336574554,117.7453995
2024-01-24,22:00:00,24.29003296,0.096321106,117.7453995
2024-01-24,23:00:00,24.17138062,0.073432922,117.7453995
2024-01-25,00:00:00,24.26157532,0.003814697,101.7751694
2024-01-25,01:00:00,23.85161743,0.004768372,101.7751694
2024-01-25,02:00:00,23.88652954,0.010967255,101.7751694
2024-01-25,03:00:00,23.26720581,0.014781952,101.7751694
2024-01-25,04:00:00,23.45752869,0.195980072,101.7751694
2024-01-25,05:00:00,23.28144226,0.689506531,101.7751694
2024-01-25,06:00:00,23.25713501,0.088691711,101.7751694
2024-01-25,07:00:00,23.02379761,0,101.7751694
2024-01-25,08:00:00,22.84310303,0,101.7751694
2024-01-25,09:00:00,23.10921631,0,101.7751694
2024-01-25,10:00:00,24.46264038,0,101.7751694
2024-01-25,11:00:00,26.00127563,0.012397766,101.7751694
2024-01-25,12:00:00,27.1012207,0.025272369,101.7751694
2024-01-25,13:00:00,28.23208008,0.049114227,101.7751694
2024-01-25,14:00:00,28.77422485,0.03528595,101.7751694
2024-01-25,15:00:00,30.3624054,0.055789948,101.7751694
2024-01-25,16:00:00,31.14522705,0.096321106,101.7751694
2024-01-25,17:00:00,31.92666016,0.041484833,101.7751694
2024-01-25,18:00:00,31.37758789,0.018119812,101.7751694
2024-01-25,19:00:00,29.37697754,1.787662506,101.7751694
2024-01-25,20:00:00,27.29299316,1.867294312,101.7751694
2024-01-25,21:00:00,25.67046509,0.663757324,101.7751694
2024-01-25,22:00:00,24.531427,0.460624695,101.7751694
2024-01-25,23:00:00,24.65871582,0.319480896,101.7751694
2024-01-26,00:00:00,24.35692749,1.035690308,98.94752502
2024-01-26,01:00:00,24.06620178,1.757621765,98.94752502
2024-01-26,02:00:00,24.08223877,1.381874084,98.94752502
2024-01-26,03:00:00,23.4381958,0.134468079,98.94752502
2024-01-26,04:00:00,23.00892029,0.386238098,98.94752502
2024-01-26,05:00:00,22.74198303,0.348091125,98.94752502
2024-01-26,06:00:00,22.42489014,0.001907349,98.94752502
2024-01-26,07:00:00,22.55834351,0.16784668,98.94752502
2024-01-26,08:00:00,22.50560913,0.106811523,98.94752502
2024-01-26,09:00:00,22.34241638,0.019550323,98.94752502
2024-01-26,10:00:00,24.02671204,0.009059906,98.94752502
2024-01-26,11:00:00,24.76824341,0.250816345,98.94752502
2024-01-26,12:00:00,25.57210693,0.937461853,98.94752502
2024-01-26,13:00:00,26.05666504,2.054214478,98.94752502
2024-01-26,14:00:00,25.69802246,1.921653748,98.94752502
2024-01-26,15:00:00,27.55153809,1.091003418,98.94752502
2024-01-26,16:00:00,29.00924072,0.467300415,98.94752502
2024-01-26,17:00:00,31.15181885,0.142097473,98.94752502
2024-01-26,18:00:00,31.77715454,0.010490417,98.94752502
2024-01-26,19:00:00,31.57506714,1.553535461,98.94752502
2024-01-26,20:00:00,30.57680664,0.128746033,98.94752502
2024-01-26,21:00:00,26.9258667,0.015258789,98.94752502
2024-01-26,22:00:00,25.49083862,0,98.94752502
2024-01-26,23:00:00,25.41860352,0,98.94752502
2024-01-27,00:00:00,24.95650635,0.434875488,100.8543968
2024-01-27,01:00:00,24.60952148,0.370025635,100.8543968
2024-01-27,02:00:00,24.22234497,0.015258789,100.8543968
2024-01-27,03:00:00,24.03951416,0,100.8543968
2024-01-27,04:00:00,23.43190918,0,100.8543968
2024-01-27,05:00:00,23.07344971,0.000476837,100.8543968
2024-01-27,06:00:00,23.0002533,0.070571899,100.8543968
2024-01-27,07:00:00,23.01294861,0.175476074,100.8543968
2024-01-27,08:00:00,22.56440125,0.085830688,100.8543968
2024-01-27,09:00:00,22.63875732,0.371932983,100.8543968
2024-01-27,10:00:00,24.4644104,0.09059906,100.8543968
2024-01-27,11:00:00,25.84331665,0.03194809,100.8543968
2024-01-27,12:00:00,27.14937744,0.045776367,100.8543968
2024-01-27,13:00:00,27.89354858,0.091075897,100.8543968
2024-01-27,14:00:00,28.67632446,0.106811523,100.8543968
2024-01-27,15:00:00,31.36412964,0.139713287,100.8543968
2024-01-27,16:00:00,30.19954834,1.83391571,100.8543968
2024-01-27,17:00:00,30.02736816,0.094413757,100.8543968
2024-01-27,18:00:00,29.70009766,0.848770142,100.8543968
2024-01-27,19:00:00,30.1670166,2.346038818,100.8543968
2024-01-27,20:00:00,28.67397461,0.049591064,100.8543968
2024-01-27,21:00:00,26.97509155,0.008583069,100.8543968
2024-01-27,22:00:00,26.58808289,0.002861023,100.8543968
2024-01-27,23:00:00,26.5879303,0.005722046,100.8543968
2024-01-28,00:00:00,26.47786865,0.001907349,84.05208588
2024-01-28,01:00:00,26.26964722,0.064849854,84.05208588
2024-01-28,02:00:00,25.93627319,0.076293945,84.05208588
2024-01-28,03:00:00,25.04387817,0.003814697,84.05208588
2024-01-28,04:00:00,24.5462738,0,84.05208588
2024-01-28,05:00:00,24.23208008,0,84.05208588
2024-01-28,06:00:00,24.07212219,0,84.05208588
2024-01-28,07:00:00,23.84182129,0,84.05208588
2024-01-28,08:00:00,23.81054077,0,84.05208588
2024-01-28,09:00:00,23.7857605,0,84.05208588
2024-01-28,10:00:00,26.33069763,0.001430511,84.05208588
2024-01-28,11:00:00,26.78023682,0.004291534,84.05208588
2024-01-28,12:00:00,27.75597534,0.021934509,84.05208588
2024-01-28,13:00:00,28.04116211,0.037193298,84.05208588
2024-01-28,14:00:00,29.79038391,0.068664551,84.05208588
2024-01-28,15:00:00,32.18862305,0.025749207,84.05208588
2024-01-28,16:00:00,32.19141541,0.018119812,84.05208588
2024-01-28,17:00:00,31.96154175,0.010490417,84.05208588
2024-01-28,18:00:00,31.34589539,0.507354736,84.05208588
2024-01-28,19:00:00,31.52042542,0.180721283,84.05208588
2024-01-28,20:00:00,30.54195557,0.393867493,84.05208588
2024-01-28,21:00:00,27.90967712,0.12588501,84.05208588
2024-01-28,22:00:00,26.86147461,0.002861023,84.05208588
2024-01-28,23:00:00,26.35213623,0.009536743,84.05208588
2024-01-29,00:00:00,26.33719788,0,57.69968033
2024-01-29,01:00:00,25.96132813,0,57.69968033
2024-01-29,02:00:00,25.65531311,0,57.69968033
2024-01-29,03:00:00,24.98194275,0,57.69968033
2024-01-29,04:00:00,24.62770996,0,57.69968033
2024-01-29,05:00:00,24.04099426,0,57.69968033
2024-01-29,06:00:00,23.88448486,0,57.69968033
2024-01-29,07:00:00,23.36321411,0,57.69968033
2024-01-29,08:00:00,23.2816864,0,57.69968033
2024-01-29,09:00:00,23.02021179,0,57.69968033
2024-01-29,10:00:00,25.74527893,0,57.69968033
2024-01-29,11:00:00,27.04725037,0.000953674,57.69968033
2024-01-29,12:00:00,27.9951416,0.025272369,57.69968033
2024-01-29,13:00:00,28.45339355,0.013828278,57.69968033
2024-01-29,14:00:00,29.47799072,0.145435333,57.69968033
2024-01-29,15:00:00,30.78865967,0.031471252,57.69968033
2024-01-29,16:00:00,31.40310059,0.027656555,57.69968033
2024-01-29,17:00:00,31.45168457,0.035762787,57.69968033
2024-01-29,18:00:00,32.08422241,0.023365021,57.69968033
2024-01-29,19:00:00,30.17733154,0.517845154,57.69968033
2024-01-29,20:00:00,28.43862305,0.21982193,57.69968033
2024-01-29,21:00:00,27.51656494,0.029087067,57.69968033
2024-01-29,22:00:00,26.71315918,0.046253204,57.69968033
2024-01-29,23:00:00,26.34749756,0.022888184,57.69968033
2024-01-30,00:00:00,26.11226807,0.004291534,46.76628113
2024-01-30,01:00:00,26.04186401,0.000953674,46.76628113
2024-01-30,02:00:00,25.78457031,0,46.76628113
2024-01-30,03:00:00,25.31348572,0,46.76628113
2024-01-30,04:00:00,25.18078003,0,46.76628113
2024-01-30,05:00:00,24.61940918,0,46.76628113
2024-01-30,06:00:00,24.55501709,0,46.76628113
2024-01-30,07:00:00,24.38358459,0,46.76628113
2024-01-30,08:00:00,24.32483826,0,46.76628113
2024-01-30,09:00:00,24.27463684,0,46.76628113
2024-01-30,10:00:00,25.60762939,0,46.76628113
2024-01-30,11:00:00,26.33553467,0.01335144,46.76628113
2024-01-30,12:00:00,27.29644165,0.150203705,46.76628113
2024-01-30,13:00:00,28.17128906,0.058174133,46.76628113
2024-01-30,14:00:00,29.0705658,0.059127808,46.76628113
2024-01-30,15:00:00,30.39188538,0.092506409,46.76628113
2024-01-30,16:00:00,30.16057739,0.598907471,46.76628113
2024-01-30,17:00:00,29.84450684,2.1276474,46.76628113
2024-01-30,18:00:00,28.0786377,2.916812897,46.76628113
2024-01-30,19:00:00,27.75719604,1.187801361,46.76628113
2024-01-30,20:00:00,28.27260742,0.495910645,46.76628113
2024-01-30,21:00:00,27.43126831,0.586509705,46.76628113
2024-01-30,22:00:00,25.57238159,0.09727478,46.76628113
2024-01-30,23:00:00,25.3215271,0.030517578,46.76628113
2024-01-31,00:00:00,25.16283569,0.009536743,47.97649384
2024-01-31,01:00:00,25.00434265,0.001907349,47.97649384
2024-01-31,02:00:00,24.8164917,0,47.97649384
2024-01-31,03:00:00,24.06217346,0,47.97649384
2024-01-31,04:00:00,24.04950867,0,47.97649384
2024-01-31,05:00:00,23.7366272,0,47.97649384
2024-01-31,06:00:00,23.68927917,0,47.97649384
2024-01-31,07:00:00,23.73899231,1.124382019,47.97649384
2024-01-31,08:00:00,23.95693359,0.161170959,47.97649384
2024-01-31,09:00:00,24.09684143,0.026702881,47.97649384
2024-01-31,10:00:00,25.24846802,0.005722046,47.97649384
2024-01-31,11:00:00,26.29874573,0.000953674,47.97649384
2024-01-31,12:00:00,27.26168213,0.051498413,47.97649384
2024-01-31,13:00:00,27.60811768,0.252723694,47.97649384
2024-01-31,14:00:00,28.79921875,0.248908997,47.97649384
2024-01-31,15:00:00,30.56794128,0.047683716,47.97649384
2024-01-31,16:00:00,30.47948608,0.040054321,47.97649384
2024-01-31,17:00:00,29.53164063,1.121044159,47.97649384
2024-01-31,18:00:00,27.79116211,2.306938171,47.97649384
2024-01-31,19:00:00,27.90633545,0.073432922,47.97649384
2024-01-31,20:00:00,28.36168823,0.464439392,47.97649384
2024-01-31,21:00:00,26.81304321,3.052711487,47.97649384
2024-01-31,22:00:00,25.6864563,0.217437744,47.97649384
2024-01-31,23:00:00,25.45661316,0.071525574,47.97649384
2024-02-01,00:00:00,24.38884888,0.551223755,54.52013016
2024-02-01,01:00:00,24.31633911,0.411510468,54.52013016
2024-02-01,02:00:00,24.29987488,0.239849091,54.52013016
2024-02-01,03:00:00,23.65661011,0.064849854,54.52013016
2024-02-01,04:00:00,23.509729,0.012874603,54.52013016
2024-02-01,05:00:00,23.13128052,0.001907349,54.52013016
2024-02-01,06:00:00,22.74039612,0.001430511,54.52013016
2024-02-01,07:00:00,22.85917053,0.288963318,54.52013016
2024-02-01,08:00:00,22.88887939,0.263214111,54.52013016
2024-02-01,09:00:00,23.02608643,0.156879425,54.52013016
2024-02-01,10:00:00,23.97747192,0.053882599,54.52013016
2024-02-01,11:00:00,25.22896729,0.134944916,54.52013016
2024-02-01,12:00:00,25.65389404,0.298500061,54.52013016
2024-02-01,13:00:00,26.36339722,0.503540039,54.52013016
2024-02-01,14:00:00,27.29921875,0.562667847,54.52013016
2024-02-01,15:00:00,28.4392334,0.57888031,54.52013016
2024-02-01,16:00:00,28.4760376,0.758171082,54.52013016
2024-02-01,17:00:00,28.6032959,1.178741455,54.52013016
2024-02-01,18:00:00,27.8522583,1.705169678,54.52013016
2024-02-01,19:00:00,27.54979858,1.740455627,54.52013016
2024-02-01,20:00:00,26.40276489,2.544403076,54.52013016
2024-02-01,21:00:00,25.27285156,0.363349915,54.52013016
2024-02-01,22:00:00,24.60619507,0.238418579,54.52013016
2024-02-01,23:00:00,24.53673706,0.330924988,54.52013016
2024-02-02,00:00:00,24.28559265,0.500679016,58.1407547
